id,name,age,zip_code,city
1970,Kieth Varndell,35,64832,Coldrex
1971,Greta Reyes,27,67259,Exact
1972,Chuck Coates,38,66772,Risperdal
1973,Josh Clarkson,40,62667,Cosopt
1974,Isabella Leslie,42,62992,Zetril
1975,Scarlett Wilcox,34,63062,Zetia
1976,Marjorie Thorpe,39,68378,Amaryl
1977,Carolyn Hale,24,64471,Coldrex
1978,Olivia Owen,29,65908,Herceptin
1979,Bart Burge,44,65666,Unisom
1980,Percy Lunt,37,65934,Band-Aid
1981,Fred Hogg,24,61584,Ocrevus
1982,Sloane Owen,34,68161,Arcoxia
1983,Rylee Drew,36,63267,Herceptin
1984,Marigold Oatway,28,64988,Midodrine
1985,Carter Driscoll,39,67149,Miralax
1986,Roger Umney,37,66955,Arcoxia
1987,Peyton Daniells,32,63853,Cosopt
1988,Roger Wilkinson,29,62454,MidNite
1989,Bree Stuart,38,62547,Amaryl
1990,Sofia Salt,43,67943,Midodrine
1991,Julius Rodgers,28,61024,Makena
1992,Josephine Milner,38,64339,Risperdal
1993,Johnny Jacobs,35,67603,Tylenol
1994,Manuel Holmes,24,64097,Makena
1995,Daron Gilbert,38,63876,Vaqta
1996,Alison Hope,24,62250,Zetia
1997,Jacob Randall,44,66892,Miralax
1998,Michelle Nanton,25,65476,Novolin
1999,Ethan Alldridge,44,61478,Paracetamol
